order_id,restaurant_id,customer_id,order_date,order_time,delivery_time,total_cost,item_count,payment_method,customer_rating
a72de29f,b05fd083,b3abba81,12/23/2024,5:01,40,1592.7,6,Credit Card,4
ef74ca33,29c8feb1,fa328d9f,8/1/2024,16:41,27,124.99,2,COD,4.5
4d6bff26,1cc20309,bde3e774,2/9/2024,1:57,72,217.69,8,Wallet,4.7
62797a01,e400d871,3910e628,1/11/2024,7:24,78,727.76,2,UPI,3.8
b0f2be14,ee9921ae,1f6cce22,8/10/2024,19:35,81,1977.89,4,UPI,1.2
6e2aba0b,a726efd4,d9d6dff1,11/24/2024,17:32,48,1943.39,5,COD,4.1
b9ca525c,a80c0410,46d8d04a,8/16/2024,19:15,82,1945.01,10,Wallet,1.9
5c73616f,da9a321e,1adc9ca4,7/4/2024,1:30,23,1876.78,2,Net Banking,3.2
5.86E+13,2c3d36ef,57cadfaa,9/7/2024,13:00,80,1754.82,7,Wallet,3.9
bc324188,4ce7afad,2bbeb4b4,10/2/2024,23:02,29,1817.88,4,UPI,2.1
dc0e62a9,733a1a91,c84fd3de,8/16/2024,4:58,54,1329.74,7,Wallet,2.6
907a4d28,2fb269f9,0fabdfef,10/26/2024,20:20,37,1429.08,9,Credit Card,4.4
3db4c950,dbcaa61c,1b93638b,6/1/2024,3:55,33,909.12,2,Wallet,2.7
7d08cf41,28bc6e8d,6c157008,2/2/2024,11:30,33,1387.91,3,Net Banking,1.3
c03518d0,d7b287a8,2541e762,6/1/2024,11:44,51,1548.12,9,COD,5
1474c350,04a74418,1f1d869b,4/10/2024,7:47,25,1838.76,6,Wallet,1.7
7d2cba20,c318e94b,bea1226b,7/11/2024,21:08,75,1131.75,10,Credit Card,5
dfe85a5c,5a47cc33,d3b4a559,11/24/2024,6:38,50,1691.72,6,COD,1.3
5a5aab68,fc6028ff,e55bf8fd,12/27/2024,17:34,37,1082.87,4,Wallet,4
318041c6,c5fe740c,b646a024,5/24/2024,16:58,28,989.86,5,COD,1.5
34572599,b96de83c,a7c1504d,1/19/2024,21:25,84,1425.28,7,Credit Card,2.9
5139c596,e49bc174,b1a59847,3/12/2024,16:15,77,1784.03,3,Credit Card,4.1
eb02f363,14f8c226,b1cfe681,9/9/2024,9:19,84,1509.69,8,Credit Card,1.3
c9343775,8bb9a4b0,b16a41c8,11/16/2024,16:01,39,451.82,2,Credit Card,2
e4389960,24efe3fc,1780572d,10/24/2024,21:58,67,365.28,7,Net Banking,4.4
f352c890,5eafb4ee,f3083d73,10/21/2024,12:44,37,779.44,9,UPI,1.5
f68619c9,6f8a9f60,d2eeddcb,11/5/2024,19:38,88,982.55,6,COD,4.8
28716bd0,2a7a8abf,4a53ab49,8/7/2024,5:01,79,1054.56,4,Net Banking,4.7
83fd15ca,ccf81718,83e1d70b,8/2/2024,17:21,81,1989.29,6,Net Banking,2.7
de520edd,ccb7be4e,b8e801c6,10/13/2024,17:07,17,984.57,2,Credit Card,3.4
b5630cea,c2e70208,919dab74,2/7/2024,9:21,65,253.23,3,COD,4
ce55592b,14f8c226,1f0e36d2,12/24/2024,17:49,57,922.02,8,Wallet,1.4
5a592330,581e8723,8837e8d2,8/11/2024,21:51,77,1009.25,10,Wallet,4.5
29e130c4,2a6752ed,a01cf5a7,9/24/2024,16:50,24,1150.32,8,Credit Card,3
5d31ff52,db7c0362,343c72b4,8/18/2024,12:14,36,937.45,9,Wallet,1.1
29d796b5,87ba0b62,f0bc91b3,6/12/2024,18:05,88,1425.74,6,Net Banking,4.7
095f004b,537b38f9,a6a6d2ba,3/25/2024,16:50,73,1918.23,4,UPI,4.4
ec6dcbc3,440ffda9,1c87f00a,1/14/2024,23:48,53,179.19,6,COD,2.5
228027ad,15626d86,bdf51a3c,9/15/2024,1:01,22,291.3,6,Wallet,4
35d021ee,74582012,ac7b1b94,12/6/2024,8:35,85,1522.67,6,Net Banking,3
acbb59c9,b37bb876,7b0fbf2a,6/4/2024,7:10,24,1618.04,3,Net Banking,2.7
53055a0b,c19c6dfd,560d3ce5,6/17/2024,8:42,35,609.78,9,Net Banking,4.3
d4e7dc5d,3ef529e5,28aa2348,8/27/2024,11:14,60,1479.99,3,Net Banking,1.5
d9633f3c,a638af19,d4ec3ad4,9/8/2024,14:44,65,614.15,1,Wallet,1
1b73dd38,1c6eb160,23324dfe,11/25/2024,3:23,62,504.2,10,UPI,1.9
8c2788ef,09e5eed1,0d17c545,8/3/2024,15:40,46,200.97,6,COD,3.9
c307eb07,1c2e3e38,b6edcdab,7/5/2024,15:43,87,362.74,7,Net Banking,1.6
995c543e,92f9c1c0,74e0ca38,3/1/2024,18:03,51,726.05,10,UPI,1.2
1d9b5bee,e11f3ddf,53b2d1e7,12/8/2024,0:52,70,657.84,10,COD,1.3
1231fb42,24efe3fc,82ded3f2,12/17/2024,20:31,34,1059.61,10,Net Banking,1.8
2c782018,eb4d18c6,2db7d1e1,3/13/2024,2:19,25,1252,2,Wallet,4.4
b23b05bb,d7b287a8,05c26a6f,10/28/2024,15:05,50,1143.12,3,Credit Card,2.7
f83a89d5,eb4d18c6,ba258c3c,8/14/2024,10:44,44,854.77,8,COD,1.2
cdc9fbbc,847bbe2e,5c2a3911,1/19/2024,21:39,66,783.08,5,COD,1.3
69eaa63f,42142ee5,9a2b1398,1/19/2024,20:43,82,547.18,8,Credit Card,3.9
3979d6b6,51d37849,f7a8d334,4/18/2024,12:07,76,249.52,6,UPI,2.8
a4624bd0,d7b287a8,70c2a6e6,7/5/2024,0:45,28,1835.01,4,COD,1.9
a33950ad,78805df4,312285c0,11/16/2024,19:56,30,1840.6,5,UPI,2.7
f5cf9b14,0e24dd86,2f9fa583,4/24/2024,11:51,71,891.6,3,COD,1.6
d93f9d7a,5aba5a33,982127c9,1/20/2024,7:53,66,800.68,4,COD,3.9
b2dc043a,c00f73d6,55580563,10/5/2024,23:06,71,1696.97,6,Wallet,2.5
7c3e0ad8,e66a8f3a,cc1b9fdd,7/20/2024,12:13,45,694.42,6,COD,2.5
20383c1c,aa054739,7194e537,1/17/2024,21:33,89,1906.45,10,Credit Card,1.1
3631ea7a,2c3cc546,93ceb1d2,1/15/2024,13:34,55,1102.67,7,COD,3.7
02502abe,c19c6dfd,e285d582,12/1/2024,17:48,60,428.54,9,Wallet,1.7
f0f6736a,4e7b5c84,9a6d2eaa,12/21/2024,15:51,34,1081.64,7,UPI,2.3
af02e705,1.57E+63,b0541912,6/10/2024,17:22,76,1317.06,4,UPI,4.4
e33a0a70,8fc1a811,3973de21,4/28/2024,12:51,41,943.47,2,Wallet,2.8
e0f3fd0f,391ea3a2,2adf79b4,4/24/2024,21:37,29,1259.15,3,Wallet,3.2
4b8fdd46,81bc33da,2ee9c9a8,6/13/2024,20:01,33,462.65,4,UPI,1.3
95344fe4,2555af08,ae4e1699,7/20/2024,8:00,22,1468.96,6,UPI,2.1
d143db73,e54e0518,16649878,1/27/2024,6:24,42,743.32,4,Net Banking,4.1
69140870,d368535c,82d5888d,9/25/2024,16:24,15,835.81,10,COD,1.4
fe264300,dd498b6e,3d1b0da7,3/28/2024,6:05,21,1109.94,5,Wallet,1.8
ab7a2bdb,4ce7afad,64827ac1,3/4/2024,1:27,84,856.79,9,UPI,2.2
f30dfa04,19c74ecf,e20d9f7b,11/8/2024,20:13,90,112.08,3,UPI,1.7
6041b512,f6741553,6b6b4d2f,8/13/2024,22:40,15,464.85,7,Wallet,3
1af4c5b2,eb6fce5b,0222f361,10/20/2024,7:54,40,1372.78,3,Net Banking,3.1
f605fccf,9b19ea60,1ae43dda,4/5/2024,19:33,54,439.05,6,UPI,1.2
fca79127,369bf88e,e0544bad,5/28/2024,13:11,30,732.71,1,Credit Card,4.7
bd374773,4c130690,62693161,10/1/2024,5:21,67,1163.57,1,Wallet,4.1
efa69612,1bc05c14,9392fc1d,8/8/2024,14:11,16,1863.82,7,Net Banking,3.5
27081186,96102266,e4483465,10/17/2024,14:05,16,1864.32,4,Wallet,3.3
b9f1f8d6,0e7248ea,a3d494c3,11/16/2024,18:58,67,407.95,1,UPI,1.7
461433bc,587046b8,d29c9987,4/2/2024,14:47,55,1840.86,6,Wallet,1.7
1731ed04,62249dbf,0501ed58,10/21/2024,19:40,27,1033.11,7,Net Banking,4.7
4255fc2b,e09f0465,dd38a7aa,8/5/2024,2:48,64,1630.31,8,UPI,4.6
66f27b81,5b2f1c9a,30c957d8,3/7/2024,18:24,86,139.95,10,Wallet,3.9
2f8542b1,b09f66d7,1a9baae7,4/10/2024,10:17,74,1557.42,1,UPI,2.8
0a90586f,5aa4df12,2906583e,11/23/2024,23:11,31,1020.01,9,Net Banking,4.4
74bd276d,5662c0df,e86fc71b,6/23/2024,9:27,23,1830.31,2,Wallet,2.4
fb90d094,7dbcbb29,1c119f81,1/18/2024,18:41,27,1676.64,3,Credit Card,2
17e85e86,71764226,d77da758,6/3/2024,15:07,65,1970.36,1,COD,4.3
cea4e498,60975764,38179829,7/1/2024,23:03,20,1351.29,7,Credit Card,2.9
4b7a0cbe,ab601722,c0c4763c,5/27/2024,8:09,33,1977.84,9,Wallet,3.8
e9345dbd,20fd72ee,3fee555f,3/18/2024,15:35,42,518.63,7,COD,2.7
86410c80,5aae47b4,507811ff,10/26/2024,22:08,32,1923.43,7,Credit Card,1.4
fbe6606f,3da5daa9,c9152fad,5/23/2024,20:19,73,199.19,9,Wallet,2.1
13cac39f,52758fa7,c2e02509,5/3/2024,20:48,28,1189.41,10,Net Banking,2.1
c71d082d,1c54225b,eb8cfe2f,1/6/2024,9:24,33,1437.82,1,UPI,5
5522dd9f,9c96439c,afaa89d5,8/5/2024,18:38,87,278.14,2,Credit Card,5
60efa1c3,cd913d5d,dd8a1a9f,1/25/2024,5:53,25,1208.8,9,Net Banking,1.3
2794f2de,0969abfd,49e024ba,11/3/2024,7:52,79,341.24,8,Net Banking,3.8
a8f63918,5440dc43,f3778cac,5/11/2024,17:24,73,887.38,10,UPI,1
406c389c,cd913d5d,87b7ebc5,3/11/2024,23:21,30,1078.14,1,Credit Card,1
199881ac,b2dc7803,e52c0cab,9/2/2024,3:43,79,637.46,10,Net Banking,3.1
af5363b2,d2a546bc,39a8e4ef,12/10/2024,16:19,40,1577.68,6,UPI,1.1
66a5badb,228796c5,d221fce4,8/3/2024,7:12,48,1225.26,7,COD,4.6
fe4098e4,79617b25,4de21960,9/20/2024,12:45,17,1596.64,6,Wallet,3.3
88041aa6,b1f2c737,59308c05,1/20/2024,9:07,35,432.29,6,Net Banking,3.3
0a1d253f,94e70589,a8c54708,2/4/2024,13:56,41,878.35,7,Wallet,1.8
9f142af3,4910ebd8,162f7e31,8/10/2024,19:10,63,728.12,2,Net Banking,4.4
8a3ac938,8f1605c1,28a1ad70,10/6/2024,14:32,84,512.37,8,UPI,3.5
51e39867,e726f2d8,29b6244b,4/25/2024,11:35,75,692.3,6,UPI,1.2
3f4d3dba,8ff329e1,f3ef1672,3/9/2024,12:56,62,1146.75,1,COD,3.6
dd34c4c4,3535b075,4de29084,12/24/2024,4:53,45,1143.44,5,Wallet,2.7
f7539768,174b3d72,0ff91e11,9/26/2024,1:33,33,1968.57,2,Credit Card,2.9
f7f25767,15626d86,1.14E+51,11/10/2024,4:45,52,1884.17,8,Credit Card,4.3
bb7a4baf,f502ff48,be2f5e37,12/8/2024,23:10,54,1084.77,9,Wallet,3.4
8a92b2a8,4622bca4,44337441,7/4/2024,23:23,36,1318.47,8,Credit Card,1.6
f0606a8d,1bc05c14,f3559dc6,8/6/2024,8:59,53,1178.91,8,UPI,4
f1f58365,08a1f696,e088e5ac,2/28/2024,19:10,46,870.23,1,Wallet,4.1
8bb7b4c1,d0b43dbe,bb21802d,12/6/2024,21:14,42,630.07,10,Credit Card,1.3
7f18404a,fe75f9a6,a9e6174e,4/8/2024,20:46,62,736.54,10,UPI,2.1
8f3d9c32,89ad80f5,d7fbe84b,12/20/2024,18:06,27,967.34,8,Credit Card,2
a0f0f956,bbd3019c,ebe1e1d4,7/19/2024,18:33,54,1940.38,5,Wallet,1.9
3462fb9d,4b0b530b,ba5f006a,12/4/2024,1:05,58,1907.49,9,COD,4.3
965cd8d8,78dddfb3,619b7193,7/3/2024,7:55,31,1405,4,Wallet,4.5
7c787fda,e726f2d8,5425ab3d,9/6/2024,23:20,84,1319.23,9,Credit Card,3.8
55ed0bc9,587046b8,ef046aec,9/5/2024,19:08,88,943.68,3,Wallet,3.1
ebcd02d3,6ca2cb4a,20fb1acb,1/1/2024,15:17,18,1137.32,2,Wallet,2.6
492a4672,72e541fb,96071da1,1/1/2024,2:48,36,717.1,1,Wallet,2.4
57e13a13,81c4c182,ee3927ea,12/25/2024,14:14,17,1028.15,8,Wallet,3.1
1ab83c3b,9ef924b6,718d5d3e,3/26/2024,6:10,34,109.61,10,UPI,2.4
7e073d4b,eb174c1f,75faed86,10/26/2024,16:57,61,1085.45,9,Net Banking,4.9
2c98bcc9,f5c4c840,fc9e080e,10/3/2024,13:33,52,764.35,9,COD,2
e8f07194,754bea84,ca6e45c8,8/23/2024,1:28,44,123.64,1,UPI,1.7
1bca63ed,e9c95f1f,8d55c726,11/23/2024,7:04,85,556.52,2,Net Banking,2.7
84af4c6c,b61f2a9e,d2112bfa,8/6/2024,7:46,51,1023.74,5,Credit Card,2.1
aa4f8516,24ada0ba,65017b8f,12/26/2024,23:54,83,555.31,4,Wallet,1.4
d46dcc70,c1f72d98,5cbce632,8/18/2024,23:53,72,1223.35,9,UPI,4.8
9ef7307b,e6f5e6b1,32e9a566,7/13/2024,1:46,23,1366.47,5,COD,2.8
f945e134,b12c27be,5ebca2ae,8/1/2024,18:12,59,1310.18,3,COD,4.5
0fb11ea0,5628c140,6247d327,6/11/2024,13:35,84,698.7,7,UPI,1.6
9c9f34dd,81c4c182,2540029d,9/6/2024,19:11,86,1077.31,4,Credit Card,1.5
844ecb47,aa60bbe4,2a14e78d,6/22/2024,4:49,66,1315.76,4,COD,3.5
4b9cbbac,79617b25,cf1284f7,5/22/2024,19:15,88,1478.94,4,UPI,2.1
9bdb623b,71098659,c43d3293,11/4/2024,17:59,74,1325.72,1,Credit Card,1.2
8bffe90a,2c3cc546,e117b64e,9/25/2024,6:01,64,1453.71,6,COD,4.9
43edeb27,74582012,4cda4291,9/13/2024,0:19,52,1263.97,4,UPI,4.1
224a7363,c564c624,a36e292a,2/1/2024,7:41,77,1364.9,5,COD,2
d7d802fe,4fa55034,f07ee504,3/13/2024,18:19,88,1738.23,6,COD,4.7
496fa477,a59b82a8,969b0bbc,5/19/2024,7:32,60,1025.33,9,UPI,3
babb320d,afad7eb5,d2e3ac64,11/17/2024,9:15,79,1698.64,6,Credit Card,1.2
2f81a393,c21dbf54,100ef5ce,12/24/2024,0:28,61,1577.96,10,COD,2.8
4abdb177,dfb8f48c,d7b9016c,9/25/2024,13:43,64,883.87,8,Wallet,2.7
d10a7873,93c01c5b,353b1b22,8/11/2024,23:28,49,1594.66,4,Wallet,4.8
14451084,6806a865,27466c45,10/6/2024,13:13,54,767.59,1,UPI,1.1
5a56379f,ce863def,5ee8dce5,9/27/2024,18:20,68,181.25,9,Wallet,1.4
7349cf1d,5628c140,e193859c,2/20/2024,10:51,59,910.13,6,UPI,3.6
f43a9af4,400ea5d4,94afa28d,2/24/2024,8:23,80,279.39,7,Net Banking,4.3
8ad8035d,78dddfb3,e3c7e13a,5/14/2024,16:02,15,392.3,6,Net Banking,1.6
5f709829,eb174c1f,ee19ca65,7/19/2024,17:46,22,991.73,6,Credit Card,4.2
61d9d81d,26db3a08,bd676034,10/15/2024,1:06,34,1430.22,10,Wallet,3.4
4e938939,227aba32,582098fd,11/7/2024,14:17,59,137.72,1,COD,3.2
a4f5cf07,4622bca4,a5d59eea,1/10/2024,23:51,47,1612.66,5,Credit Card,2.3
636ae5dd,4b7d8a2a,020935cc,3/14/2024,14:23,64,334.76,3,Credit Card,3.2
996d9d20,abc00ee0,3d5bf860,8/4/2024,15:45,80,902.27,7,Wallet,2.2
98aec150,60723d0e,d8211c10,10/26/2024,20:28,46,1075.12,1,Wallet,1.3
d5f5bb43,e224a5ea,83aa41cd,3/5/2024,22:06,62,390.68,6,Credit Card,2.5
e3415dc3,3d59878b,996e98e3,9/23/2024,12:32,88,1575.99,7,Net Banking,3.8
9114b5cc,b1f2c737,e66ce2bb,6/4/2024,7:11,73,1426.04,7,UPI,1.7
c3f46c69,3535b075,2d5cbfa9,7/3/2024,19:39,72,1262.18,4,COD,4.5
b7f14b22,aef029e0,49ed7d0d,12/13/2024,13:54,60,1708.99,6,Credit Card,2
8eae6a99,43979058,4321847d,12/23/2024,10:20,36,407.05,8,Net Banking,4.6
18de5fad,2.74E+12,2b12ae29,5/6/2024,11:50,69,387.16,3,Wallet,1.9
bfbba31d,b2cf0b3d,6f8ee05e,6/15/2024,14:54,52,1868.19,1,COD,4.4
a11e4075,8810c9aa,2eaaa779,1/6/2024,3:15,71,1420.03,9,UPI,5
8f859d6f,44837d80,c07f746d,10/18/2024,12:26,39,250.2,4,Net Banking,3.6
3cf51021,e11f3ddf,a027e296,11/4/2024,10:51,85,511.87,3,Wallet,3.3
36c9439a,db7c0362,a1d49e18,11/18/2024,22:52,90,963.88,5,Net Banking,2.9
5fc5c0f4,c21dbf54,e962ced1,2/14/2024,7:06,69,1444.93,5,Wallet,1.4
7b86e4b4,d3016f90,58e994c1,1/21/2024,11:16,81,448.97,2,Net Banking,1.2
ae2bfcfa,81aa2acc,962ba902,8/18/2024,20:32,16,295.03,2,Wallet,4.9
af3f7df2,b61f2a9e,d1290a92,5/5/2024,14:49,39,104.44,10,COD,2.3
ed7ba6b5,b7445b6d,4e5c1b07,5/12/2024,16:02,83,1911.09,6,UPI,4.7
3af01626,9c96439c,67391f52,7/8/2024,22:04,68,1859.12,4,UPI,3.9
fe72362b,6903437e,13fd59cb,3/2/2024,8:36,29,710.19,5,Net Banking,3
bbb3fc9a,4ce7afad,f750bfc0,10/1/2024,20:36,35,1941.22,8,Wallet,3.6
5e408d3d,92f9c1c0,46fbc922,4/21/2024,23:57,33,1524.3,4,Wallet,4.4
cc65fe29,2c89fe67,2a1fd965,11/10/2024,19:17,33,971.92,2,Wallet,3.3
12ae01b5,39189b6c,6754b86e,5/13/2024,21:26,83,173.09,9,Credit Card,4.3
17cf6807,5440dc43,d9bc8f42,11/6/2024,5:09,36,191.96,4,Wallet,4.2
e825ffb1,ba107b1d,0bb86908,2/14/2024,7:02,20,1678.99,10,UPI,4.4
e44859c0,b7445b6d,e267aae0,9/4/2024,0:18,16,491.78,9,UPI,2.6
5a295688,14fc6669,8a68ba58,7/9/2024,13:26,48,1421.85,3,Wallet,4.2
b97f1410,f39e5ccb,696a9e7e,3/17/2024,14:59,90,1482.67,8,Net Banking,3.5
6f80aa23,b37bb876,1a4b385b,7/13/2024,21:48,62,1226.64,5,COD,2.4
afb8c473,127057ad,6314071c,8/2/2024,9:11,52,926.72,9,UPI,2.7
783069bc,1c2e3e38,86768509,7/10/2024,5:44,77,1950.45,7,COD,3.9
3d42421e,73572274,4aa3504c,2/18/2024,23:12,74,857.5,1,UPI,4.9
0ad72fce,60975764,a7f22316,12/26/2024,22:56,81,137.9,9,Net Banking,1.2
e708a15a,8a592a8a,8cfc9903,4/9/2024,11:20,29,294.3,5,COD,3.7
97ada121,c867f4c3,b8e6f45b,10/17/2024,16:48,72,845.45,4,COD,4.7
159ea039,a6220936,79c3fa9a,10/11/2024,12:28,80,1966.08,3,Wallet,2.5
ecde9e9e,1c1519d1,ee468dcb,7/26/2024,15:54,51,844.3,7,Wallet,2.9
04a2942b,ba31dffb,54a2abc3,3/3/2024,18:06,17,1184,5,Credit Card,4
b0b1a9d1,847bbe2e,87332458,8/24/2024,18:59,31,660.83,10,COD,4.1
b2efe753,14fc6669,020c4d4d,7/9/2024,18:19,25,292.73,1,Credit Card,3
e93b3703,19c74ecf,9d93b279,2/7/2024,3:40,40,1014.65,6,Wallet,3.7
2adadba0,eff14efc,bef5d3d9,11/25/2024,7:45,83,772.88,1,COD,2.3
eec843d1,8d06cc24,6ef079de,6/10/2024,7:24,68,1280.26,6,COD,4
bb8caacc,7713a3e9,736f4658,5/10/2024,16:11,75,1035.64,7,UPI,3.3
2f7e0ab5,e7d6ca00,2044b678,12/13/2024,16:24,49,705.06,1,Wallet,4.5
40617cf7,35c24305,9f46bd10,6/21/2024,0:30,32,1064.27,6,COD,4.2
6e146bdb,7cfc6e28,6edc968f,7/24/2024,0:05,87,1873.63,3,UPI,4.8
8475b998,d368535c,866cae29,3/20/2024,21:44,33,157.82,10,UPI,1.7
e16f9368,71d4a52a,f1b0d706,3/22/2024,9:25,34,1764.77,10,Net Banking,4.6
315af488,77f59689,b0c5db3e,12/7/2024,7:57,77,755.37,7,Credit Card,1.5
3428a23a,5a47cc33,f14e4dbc,1/14/2024,16:35,27,589.1,8,Credit Card,3.2
b0d82154,eb174c1f,b1365692,8/2/2024,16:35,42,367.29,5,Wallet,1.3
71e0d892,c317908c,d8e3fb63,11/7/2024,16:21,73,850.72,7,Credit Card,3.2
de01274e,fa055ed4,af851521,11/27/2024,15:47,62,122.35,10,COD,4.7
d468143f,3988bf2c,bb988740,9/26/2024,20:14,45,1588.98,10,Net Banking,4.4
ae65af54,e2cb1c1a,7a13c4fd,8/26/2024,23:51,41,394.45,9,COD,2.8
f31426de,1969672f,5b77691c,10/6/2024,9:50,34,1055.44,10,UPI,4.6
07d10712,fc36ce35,ce6a6912,11/11/2024,19:43,40,686.01,10,COD,4.3
e7ad0b29,5fef57bb,dc4714f5,5/13/2024,7:15,87,174.47,6,Credit Card,4.7
e7b306f6,6f8a9f60,ae4a5504,6/22/2024,6:26,27,334.23,10,UPI,2.4
3bc2bfe7,fd976e0e,0a0f9e03,2/15/2024,6:39,35,1630.19,10,COD,3.2
0d0be045,331effe2,fbf4c582,6/27/2024,10:58,84,172.2,7,Net Banking,2.5
05e8a454,776f260d,09bc443e,4/24/2024,1:12,86,1207.74,8,Net Banking,3.7
79b3ebec,71af43be,9c2f76b4,9/15/2024,19:30,18,559.45,10,COD,3.9
ec35a6f8,dde6dac9,eca1dbd0,8/14/2024,16:16,56,1269.08,3,COD,1.7
ec438496,89ad80f5,8131b82a,5/8/2024,16:32,60,864.2,4,Wallet,2.6
ed71e0e8,4fbd9363,b8cfe86c,2/7/2024,0:22,81,1143.9,2,Net Banking,4.2
71cbc94d,3ce70391,efe184d0,3/21/2024,14:53,23,1922.2,9,Wallet,3.8
bbcad0a8,cd2a813f,3c2c6da1,9/23/2024,7:46,58,612.24,7,UPI,4.5
4702bfbe,71098659,43bf76e8,12/24/2024,9:39,33,1135.52,9,Net Banking,2.3
183e9c2c,174b3d72,02cc74fd,3/15/2024,1:27,47,1509.87,1,Credit Card,1.5
495f2ea3,72e541fb,7c057a81,5/19/2024,0:35,65,367.37,1,Net Banking,2.2
90a9168d,8e495fe4,d9849b50,7/6/2024,7:52,87,721.3,9,COD,1.4
692d0056,2f64e220,49f1147e,11/20/2024,22:46,53,1104.28,2,Net Banking,3.5
478b0e60,4f2f2dc8,e84d389d,1/9/2024,20:52,60,1109.06,10,COD,1.4
75d7f0d3,b12c27be,8f4ebaa0,9/19/2024,3:12,70,1407.46,10,COD,4.6
3b8cc654,557552d0,c5da9dfd,11/23/2024,23:41,70,1346.73,2,Net Banking,5
875ca600,e88daa8a,ef09eeab,7/7/2024,12:48,67,1677.43,8,Credit Card,1.9
eed4ad65,4bfd980c,a9bccd9a,10/12/2024,7:03,18,319.76,7,Wallet,3.2
263e9118,8f1605c1,1c09e2a2,4/12/2024,16:00,90,1847.4,8,Credit Card,2.3
799d9aa3,2fb269f9,4f8637cc,12/6/2024,2:05,76,1723.88,4,Net Banking,5
872faaf4,b7d2e9fd,b772e780,5/3/2024,19:21,85,680.11,10,COD,4.4
b98bfa88,d9c56a1e,cae659b0,2/5/2024,14:23,74,897.7,8,Net Banking,3.1
80592330,7975f2ee,455ce245,3/25/2024,10:53,65,1511.78,9,Net Banking,1.4
d15ff517,1c1519d1,4a911374,8/26/2024,1:35,28,1105.09,10,UPI,2.4
cc0252c9,c3e33687,2ed35ce4,1/9/2024,14:53,62,107.98,1,UPI,2.7
0c8941aa,4fbd9363,1601cb59,2/27/2024,11:50,71,550.41,7,Wallet,3.6
86a52cde,5440dc43,dabb39db,2/1/2024,15:17,24,1022.4,1,UPI,4.4
fc9e9029,dddddf29,f25e5768,2/23/2024,22:48,71,1906.97,5,UPI,2.8
2d049e34,62dbc4f6,203ce3a8,1/7/2024,1:31,31,1018.89,4,UPI,2.4
b03e3eb2,02df79eb,67644340,11/15/2024,3:51,48,1464.15,1,UPI,4
6c183364,afad7eb5,bb7acd65,1/4/2024,19:00,44,1266.98,8,Credit Card,3.5
5f3027a4,8b12bcad,4fbbb4e0,5/12/2024,20:25,77,1903.19,4,Net Banking,3.8
977059ec,d92b984c,8079f131,3/11/2024,0:59,74,1113.53,7,Net Banking,3.9
a18b968a,78805df4,ad378349,3/12/2024,1:35,59,1210.6,6,Wallet,1.8
ca6bb13a,c9204e90,4e93158e,9/23/2024,4:51,45,1140.63,7,Wallet,3.5
aa95bed2,6fa56b71,d58171a5,12/16/2024,21:41,69,517.51,4,COD,2.4
1c10deb2,c00f73d6,da7bcc1e,6/10/2024,6:48,47,550.6,5,Wallet,2.9
ebcf3acb,8a11d347,e408420e,1/18/2024,10:30,87,336.07,8,UPI,3.1
bcba7cea,a59b82a8,2485bc45,8/22/2024,13:10,30,1866.94,5,Net Banking,2.1
7f4655ea,acf7c6f8,9a63e95d,12/14/2024,20:26,21,1220.21,7,COD,4.5
be63ec43,d4eb642a,214b57a3,4/21/2024,15:51,37,1296.64,4,COD,2.9
11527f9f,d3016f90,dfe00a19,10/15/2024,22:59,56,983.51,4,Net Banking,1.9
b3d26032,3ebed339,63620ed7,8/14/2024,5:57,22,379.79,1,UPI,2.5
35a44237,0ae349c2,7b0fa675,8/21/2024,8:43,82,793.81,3,UPI,3.7
0a7cfb3e,ba107b1d,c4454c43,3/10/2024,10:32,52,1847.84,1,COD,1.7
dd822161,cfb0cf14,7a64484e,3/14/2024,13:01,42,1001.41,1,UPI,4
1ec4f1f9,15626d86,a3135e37,10/15/2024,4:24,19,1299.75,6,Credit Card,2.8
3a50f320,eb075302,fb0ef549,5/16/2024,5:25,81,303.48,9,UPI,4.5
48f9754d,89ad80f5,e960a340,11/15/2024,16:14,73,695.79,2,Credit Card,2.8
80f491a3,4e9bfa3e,25e90621,6/27/2024,8:40,24,1263.28,1,Wallet,1.2
8e61bf75,606db467,f9789cc0,3/15/2024,2:46,86,310.6,6,Net Banking,2.5
938c5e50,71764226,73d8ffb2,8/6/2024,19:36,24,1701.37,8,Net Banking,4.9
2a1b892c,9409fecd,920636ec,11/3/2024,7:29,42,927.65,9,COD,4.2
41521766,cb476aae,d42207d0,3/22/2024,21:45,81,1622.36,6,Credit Card,1.3
23e1247e,8133dda0,2e726a27,11/24/2024,21:26,78,504.69,7,Net Banking,1.2
89c09e0e,1935fe99,3729d299,6/23/2024,19:51,69,560.12,5,COD,2.5
0c1fa91c,537b38f9,c6a252e4,3/27/2024,19:32,65,731.05,3,Net Banking,1.1
7122dc5d,64003853,227a82cd,4/5/2024,6:04,41,1015.95,10,UPI,3.6
b3b4146d,60975764,45c0a0a9,8/26/2024,15:46,31,826.55,7,Wallet,4.6
de81ae05,c1f112de,0ddb81b8,6/3/2024,16:11,47,967.02,7,Net Banking,4.7
f2154c54,6903437e,ffb15bff,8/13/2024,7:44,27,584.65,4,Net Banking,1.5
23947fb4,2b8368d4,74a39f88,3/5/2024,6:16,69,737.66,4,COD,1.7
17feb75b,bfbb1501,a837e86a,10/13/2024,21:46,52,1705.92,4,Wallet,1.6
